ZoneID,population
1365,15663.000000026008
1366,16379.000000439992
1367,15663.000000247863
1368,15101.68079942222
1369,15321.181018680736
1370,21072.000001087847
1371,21072.00000075174
1372,15335.966207201714
1373,12906.894524026451
1374,21071.999999719774
1375,6453.0000000788095
1376,7679.334521019721
1377,9622.094972082807
1378,39240.835819130974
1379,8812.000000699894
1380,11715.192023856634
1381,4598.000000053579
1382,6637.999999774072
1383,15882.681884350864
1384,13771.999998207866
1385,10902.352620791658
1386,22059.491658682047
1387,10783.899666977257
1388,14297.00000029044
1389,20233.999998375337
1390,17562.000000047236
1391,15344.142183738808
1392,19394.87568380516
1393,7729.734875948226
1394,6934.000000067124
1395,12109.703945971629
1396,9979.628796887999
1397,15310.84303148483
1398,13780.849571387893
1399,11838.694098290804
1400,12558.899749865082
1401,9673.000001049248
1402,18123.897367530808
1403,19306.000003711324
1404,16442.99999991313
1405,16442.99999956848
1406,10804.609933092665
1407,13401.078396552128
1408,15068.355076109336
1409,12390.00000044414
1410,9175.63957354868
1411,18270.99999994669
1412,18942.14417151925
1413,12389.999998056572
1414,18443.07190193924
1415,20655.816243441175
1416,15678.075345990412
1417,16443.00000087502
1418,16442.999999882042
1419,16913.619272428725
1420,17277.345495673013
1421,17290.00000493757
1422,11486.92194264984
1423,13784.062237294043
1424,17450.999999694635
1425,29041.0000005306
1426,10529.128253217996
1427,15438.999998615527
1428,11040.999999680747
1429,11040.999999227304
1430,8866.103633754665
1431,8813.847324580382
1432,16278.632155464327
1433,7275.999999951445
1434,10993.302753024607
1435,8471.00000025469
1436,9671.000000728054
1437,9670.999999988611
1438,10644.565065457919
1439,10606.011421785288
1440,9670.999993010499
1441,9670.99999977579
1442,10297.524738267568
1443,10125.757093181268
1444,8734.988798523676
1445,7300.703302276392
1446,7276.000000051344
1447,6783.000001031518
1448,6840.311353990759
1449,21625.52049787647
1450,17688.411034014305
1451,11414.800970302987
1452,16720.999999913132
1453,16721.000001092943
1454,11288.548150376268
1455,4964.954839292512
1456,10115.27584689592
1457,11261.26439895371
1458,16297.999996844886
1459,16297.999999738173
1460,16298.000000878505
1461,16297.999999829515
1462,16297.999999598578
1463,14930.00000131843
1464,15741.635245929774
1465,15707.890928320983
1466,15477.000000381828
1467,15064.193512094003
1468,23344.013866446185
1469,20695.246199324527
1470,19326.626609700863
1471,25453.928738039755
1472,3551.00000031794
1473,4172.424905020287
1474,2631.673637246782
1475,23568.00000025856
1476,6358.99999986394
1477,8060.521651327518
1478,9513.418378631806
1479,12937.666853139855
1480,3580.71844008524
1481,5191.999999892892
1482,5092.342652964156
1483,7267.502909774575
1484,6091.859495821715
1485,23381.000000509815
1486,17315.289854420684
1487,28056.99999964037
1489,8253.783603492562
1490,25622.999999699696
1491,7296.000000013247
1492,14529.729183078409
1493,17002.317743260806
1494,8538.999999977534
1495,4116.14375108774
1496,31136.995074131104
1497,7111.807449861316
1498,7374.638068749034
1499,18618.99999979721
1500,8657.0847502627
1501,8364.175352326485
1502,8470.000000076168
1503,14682.737244671853
1504,37747.65024609864
1505,33713.999999607295
1506,34576.66625303733
1507,25939.004776355487
1508,33713.999999794236
1509,33713.999999618485
1510,38035.920584424646
1511,39702.99999894237
1512,28634.560589242334
1513,50055.314275802375
1514,52240.1308290268
1515,46595.97652568669
1516,25769.534916969245
1517,38709.76729072074
1518,36698.72827868889
1519,6637.999999872922
1520,9445.681060940544
1521,12682.466592491208
1522,11575.426007221435
1523,7484.562848316758
1524,4612.2552606362315
1525,30461.979779800527
1527,3961.310852508263
1528,7833.763682856952
1529,15405.826143957458
1530,14580.000000198635
1532,14935.99999980293
1533,11860.801204265448
1534,13516.287881164411
1535,7535.19878643188
1536,7490.590782911656
1537,7597.779365024569
1538,16199.335332338323
1539,12455.144010668584
1540,9130.235856174879
1541,3917.999999949796
1542,7922.465365492466
1543,9534.000000052365
1544,11953.004813461932
1545,14485.0
1547,870.0000000000001
1549,877.6562250982444
1550,1430.6571336974782
1551,3917.999999990207
1552,597.7906477813983
1553,1030.5703164390716
1554,7171.000000093254
1555,7471.820323054287
1556,49759.92371877232
1557,14580.000000045344
1558,3257.999999977328
1559,10088.999999684607
1560,5314.888940159024
1561,5316.99999998524
1562,1961.9999999462568
1563,1965.3434752303144
1564,2115.3319320859255
1565,535.6410696170377
1566,615.9999999970161
1567,759.9999999971933
1568,759.9999999795061
1569,657.4136551758088
1570,329.0000000033807
1571,27062.0000020002
1572,13828.999997290468
1573,8157.99999834474
1574,8157.999999330728
1575,13828.999996856855
1576,10793.999996868097
1577,8157.999997952906
1578,10793.99999768196
1579,8157.999997805451
1580,96219.00000634872
1582,30899.0
1586,43540.0
1587,43540.0
1588,43539.99999249759
1589,22040.000000003794
1590,48318.33064925919
1591,43967.295869272806
1592,43621.44799003382
1593,45947.3673024943
1594,49718.91505083326
1595,35656.03025594433
1596,36210.17430032061
1597,5045.0330844481805
1598,11528.456675880943
1599,11538.999999898435
1600,11301.892101878591
1601,11665.199829536372
1602,12827.065910833287
1603,12867.000000006165
1604,9575.624753878068
1605,10188.000000135395
1606,6819.544182026132
1607,12991.916556860138
1608,9918.00000003956
1609,7590.322911959219
1610,7077.999999986757
1613,9214.367368286772
1614,7751.430542460954
1615,6081.507586000556
1616,8734.216007132414
1617,8004.999999834872
1618,11231.000000008617
1619,11275.01462904931
1620,11230.999999955822
1621,8542.467214539296
1622,10187.99999997497
1623,10187.999999884236
1624,2474.2166119447543
1625,14228.669444933035
1627,10080.571602229951
1628,14769.407413319712
1629,11538.999999694552
1630,11539.00000018268
1631,10465.938362995003
1632,11465.782616011842
1633,11539.000000053467
1634,10778.30187647572
1635,10590.402135354723
1636,8315.220774171317
1637,4754.8602554105455
1638,1949.999999856084
1639,3040.2077839459525
1640,5414.881210067735
1641,3532.0000001459625
1642,3147.999999969098
1643,4255.00000001173
1644,7417.840026294599
1645,9938.497276623657
1646,11609.999999983804
1647,12240.647918931323
1648,12240.84152938176
1649,8699.890906239425
1650,3532.000000059384
1651,11609.999998047497
1652,11610.00000055934
1653,2780.296086082076
1654,6733.007753157776
1655,10339.99999969224
1656,8518.824936108698
1657,9967.000000152362
1658,9967.000001461389
1659,10126.769868465222
1660,9134.154978892835
1661,9438.30843435333
1662,9966.999999599922
1663,5784.664793224614
1664,3556.010507855557
1665,6775.105354217014
1666,6448.9999997420155
1667,5924.48478312444
1668,11510.805119071449
1669,9797.558666617877
1670,4911.999999949415
1671,9859.238959977043
1672,9997.633219342808
1673,6239.516310458513
1675,22335.482851736655
1676,25623.00000008236
1677,12520.790438754992
1678,41797.51408915223
1679,11710.844399289204
1680,10901.000000345204
1681,8538.999998906813
1682,8539.000000047574
1683,8498.26071884971
1684,3985.834029670437
1685,19065.945062596016
1686,21898.180022050743
1687,24403.83548255694
1688,30653.30390615342
1689,52723.91003457732
1690,26462.06896752052
1691,38226.00000275349
1692,23266.259481181904
1693,34131.99999632401
1694,34132.0000019227
1695,29151.279552589473
1696,27349.39089845113
1697,16024.65601946983
1698,24777.42665733883
1699,8257.087236976533
1700,8413.756209600788
1701,13514.610501449815
1702,22123.0
1703,43992.24403565966
1704,12286.168460995672
1705,66116.71154071661
1706,6805.735473877423
1707,18832.41649975207
1708,6992.004245493808
1709,6440.000000000001
1710,7019.281656153919
1711,7270.183217993568
1714,11628.097204625356
1718,6708.0
1719,10864.121921638092
1721,11040.820524468227
1722,9326.525390954468
1723,10882.134068140413
1724,24747.914544408995
1725,12115.768844255028
1726,13496.660821161331
1727,20367.901974638564
1728,17185.15412521494
1729,28042.436877925207
1730,30518.42616582051
1731,42760.954399209135
1732,27800.06258955487
1733,62575.224111748474
1734,62615.56052354511
1735,62456.00000004889
1736,43633.02148720957
1737,11501.999999726648
1738,8382.0
1739,12789.892988464248
1740,7372.672893175581
1741,7495.790632942234
1742,15905.747338232706
1743,33869.999999257285
1744,32075.26908074471
1745,19720.112596303727
1746,16378.999998289144
1747,23458.380538695423
1748,43998.184215670255
1749,20588.78227567312
1750,10955.217736818891
1751,12563.000000179472
1752,16423.999999950214
1753,13402.000000366052
1754,24125.631067223847
1755,5068.143470976498
1756,2692.718830930221
1757,2833.9999999979364
1758,4884.999999906685
1759,3560.9999999301713
1760,8246.171931659377
1761,10642.805545309724
1762,12614.884347801511
1763,12662.315652039284
1764,12159.772292809936
1765,20545.15486301041
1766,19960.703352067976
1767,1950.6051937845489
1768,13840.88594957272
1769,19020.21005274692
1770,29041.00000075712
1771,18270.999999669384
1772,17183.649853589122
1773,13697.000000321108
1774,16632.23159782629
1775,25733.700989651923
1776,26146.98689973773
1777,16476.847693227424
1778,17289.999999960433
1779,17233.533191349812
1780,32033.000000230135
1781,25863.894544698833
1782,33088.99999972608
1783,33088.999996885395
1784,37673.047264910405
1785,1968.0979984828653
1786,27799.00000143664
1787,18861.96244977717
1788,5048.8329487620185
1789,7266.441994122125
1790,20341.799937086143
1791,4700.712669991532
1792,5395.48502713073
1793,5397.99999971386
1794,3257.316553169224
1795,5311.541377056624
1796,8576.412932056239
1797,8776.048037079634
1798,8720.057305321507
1799,14261.051719855768
1800,11301.01361022922
1801,921.454112937146
1802,6656.999999870113
1803,22122.999998009927
1804,25623.00000061657
1805,20735.804468643702
1806,20424.672406277088
1807,29915.99999848567
1808,24100.00000403021
1809,16298.000000478976
1810,16298.000008808756
1811,15330.683169749356
1812,15399.599706162548
1813,15477.000000216067
1814,16142.04509182158
1815,14929.999999625268
1816,16298.00000122872
1817,14792.548345125988
1818,13490.000001437948
1819,26100.99999987551
1820,34785.99999999239
1821,20809.596096237394
1822,22156.729744023494
1823,6744.000001143761
1824,10036.999998209129
1825,15150.00000246112
1826,11243.39073878446
1827,18269.00000066557
1828,22217.867539634743
1829,16442.53650789609
1830,20214.502866200986
1831,10205.372700784623
1832,18947.968213178017
1833,8395.000000182386
1834,5488.272046872433
1835,4999.000000208418
1836,12152.110858739012
1837,5427.516795004588
1838,7510.566645867864
1839,5777.236141459078
1840,7459.601035015379
1841,4998.999999788364
1842,7633.000000420388
1843,4999.0000006587015
1844,10966.719754922327
1845,13759.000000800068
1846,10134.113442986903
1847,12454.88930058998
1848,13484.6521610336
1849,24051.741862209732
1850,23919.05828402546
1851,15149.999998729434
1852,15150.000001602632
1853,15150.000005397227
1854,15296.391050555447
1855,15149.99999960008
1856,15149.999999290936
1857,23107.676275098285
1858,8730.99999941259
1859,8731.000000018445
1860,27288.999995497485
1861,27288.999999115113
1862,27289.00000015957
1863,33753.50189622624
1864,34292.47982958186
1865,34319.99999709715
1866,34320.00000132453
1867,34503.3779417126
1868,34473.466602061206
1869,24099.047775583986
1870,21594.470952074975
1871,9121.084077360809
1872,4781.0000000996815
1873,11284.189663228926
1874,3281.264648168308
1875,10022.39770577904
1876,24438.000000813736
1877,24437.999999447777
1878,20530.731928764166
1879,24438.000004777088
1880,8266.365541777817
1881,21709.999992487086
1882,21558.73181984599
1883,21100.48894597424
1884,21709.999999544536
1885,14103.710673096088
1886,23787.056056582747
1887,15149.99999957386
1888,7666.422491253954
1889,9093.000000377315
1890,8395.000000507182
1891,24292.99999869828
1892,4793.45008648548
1893,8184.067859980189
1894,7045.000000112883
1895,8085.436778755096
1896,2805.242157715977
1897,2950.0000001060216
1898,2950.0000002059287
1899,2949.999999852638
1900,6276.389314622141
1901,7379.656642443677
1902,4580.000000008
1903,7346.000000009619
1904,7553.079725876403
1905,7525.9999998634785
1906,7525.999999920489
1907,8680.00000005557
1908,8680.00000021823
1909,2949.999999162639
1910,3012.4090421524515
1911,2949.999999994271
1912,7050.261835792843
1913,8226.999996368573
1914,2364.000000140155
1915,4580.00000060702
1916,5783.880653666616
1917,2583.8677676732927
1918,2518.817869093022
1919,9613.707044584691
1920,10913.000000488268
1921,10900.651693063646
1922,10913.000000780252
1923,8999.672804931459
1924,7525.999999799769
1925,2363.999999606147
1926,2363.9999999822035
1927,13880.834256036933
1928,28650.380860194717
1929,17429.999999731583
1930,9068.241210978536
1931,5728.132646483441
1932,15569.999999831804
1933,14366.000000006068
1934,11429.345430932712
1935,28122.62554781846
1936,9868.052216097174
1937,10735.999999880074
1938,11386.56928296971
1939,11035.975775755624
1940,11040.9999994827
1941,11041.000000224623
1942,10990.587013851427
1943,9084.064794616836
1944,10913.000000235264
1945,7817.913979955161
1946,5284.039659511225
1947,11471.259724458476
1948,12547.054433084711
1949,15399.483948048248
1950,29644.342515483146
1951,9089.000002330382
1952,3077.9999998714625
1953,14836.0000001323
1954,7237.999999800938
1955,7077.999999918874
1956,5533.363631553066
1957,7077.999999875488
1958,20555.952422144837
1959,5194.000000203765
1960,11230.99999912396
1961,11231.000000965196
1962,7336.939332075584
1963,11230.99999875304
1964,10766.239137040531
1965,11182.89912270418
1966,8005.000000480888
1967,8005.000000886688
1971,54175.9999996906
1972,9265.145327599268
1973,8539.666657378888
1974,12335.000000036056
1975,32294.002415318155
1976,11567.99999991826
1977,5242.635738438586
1978,29352.407173434167
1979,27565.957243321827
1980,28783.95982700671
1981,18489.229530015928
1982,17644.999999850486
1983,8656.99999909334
1984,11040.999999802674
1985,5119.142300847084
1986,8605.974189798404
1987,5559.881955391687
1988,4860.004671911736
1989,7204.000000086282
1990,6833.128914351179
1991,4636.159578406789
1992,4475.815492610112
1993,2297.2448245470337
1994,26060.397127958517
1995,28018.000001132383
1996,13584.151398759084
1997,21889.000001565186
1998,13328.954611862688
1999,14161.999999324276
2000,21342.52335782397
2001,28746.999999523545
2002,26298.99999844098
2003,31549.801945929168
2004,10855.060490771331
2005,7881.890304422372
2006,15678.999999861711
2007,15713.417540017896
2008,17397.848847933292
2009,27164.953309843164
2010,15064.576467323091
2011,608.5927385755666
2012,1568.7501253779008
2013,6979.999999888694
2014,10484.000000083592
2015,8118.271472711966
2016,3936.6270593434456
2017,6977.626375149604
2018,6979.999999932908
2019,6979.9999999099055
2020,6979.999999662788
2021,6979.999999507862
2022,6979.999999684942
2023,3891.9999997545674
2024,3892.0000002966417
2025,3891.9999997486416
2026,3892.000001196684
2027,6979.999999996982
2028,4353.559531052372
2029,6979.999999809817
2030,6962.448944995238
2031,6980.000002601457
2032,6980.0000008433335
2033,6980.000000219946
2034,6980.0000007074095
2035,6979.999999085208
2036,6980.0000002413035
2037,6980.000000172942
2038,4670.9999998851445
2039,4671.000000352858
2040,4670.999999883924
2041,10483.999998675985
2042,10483.9999992907
2043,7495.531882137407
2044,10483.999999946847
2045,10483.999999867321
2046,10484.000000742324
2047,10483.999999895475
2048,10483.999999928148
2049,10775.617752422528
2050,22046.99999967176
2051,22046.999999597218
2052,17206.25074299636
2053,10593.204704105996
2054,6487.452005292302
2055,6979.999998667808
2056,6980.000000082696
2057,6980.000000190198
2058,6980.000000384136
2059,7955.084498627517
2060,12329.573340648829
2061,9460.730333953315
2062,7194.021124510013
2063,6185.211656544423
2064,10475.9053921294
2065,7185.6825771879085
2066,8138.965353339501
2067,15316.999999850925
2068,16157.209363148448
2069,13347.06697813812
2070,12186.999999821111
2071,11914.675051130036
2072,14376.958679391235
2073,12187.000000109007
2074,11810.493211962383
2077,10309.455365178455
2078,13259.826406948216
2079,8871.653965904748
2080,8595.274084599445
2081,40930.46504293454
2082,38756.39479823736
2083,24044.20724212733
2084,26199.011093685054
2085,10992.537412459882
2086,14469.574452143763
2087,14116.720022961756
2088,21583.986962191128
2089,24385.041817477893
2090,13969.678464220724
2091,20915.805172244607
2092,12618.015107212595
2093,25719.72010393486
2094,27987.216120433248
2095,6141.192873407209
2096,3597.961257179852
2097,2935.532775562993
2098,3753.860717574325
2099,8469.913742365601
2100,7039.999999912656
2101,20696.17029224389
2102,15885.549963243748
2103,13367.73640725366
2104,15227.812602173803
2105,12986.10966874957
2106,13971.24135789056
2107,14880.665823684833
2108,14857.68652063637
2109,7993.048676236552
2110,8856.968181991406
2111,8285.112764130454
2112,8308.719549874731
2113,4690.000000005206
2114,8775.671995177852
2115,8267.00000000588
2116,8456.8531690357
2117,4386.115464630844
2118,6839.919241156342
2119,10584.303279158092
2120,10611.219091627212
2121,11575.445480277229
2122,7729.557494245785
2123,6858.798748260663
2124,4743.000000029908
2125,8318.122135521844
2126,7005.4289494067
2127,4329.242705321741
2128,6632.521741340717
2129,4375.3847248877755
2130,3897.8644599392096
2131,5424.062819457793
2132,5109.64899729584
2133,6688.3761671053135
2134,6299.257325447069
2135,7246.000000110246
2136,7113.523154781296
2137,4254.999999958836
2138,3582.8404172068767
2139,3490.2870118215956
2140,15523.879641794363
2141,16785.999999916425
2142,19300.55683569176
2143,19727.58695405063
2144,13570.150572802517
2145,18313.9999996873
2146,13662.081338680964
2147,15011.999999590875
2148,15012.000000495373
2149,16488.180163366284
2150,13267.999999969037
2151,46803.259888240544
2152,28036.84073655898
2153,30079.490126933622
2154,25219.999999759137
2155,31269.504601774446
2156,6714.184081070956
2157,25004.852083277972
2158,11440.999999476422
2159,1792.3972010936036
2160,1793.478593850444
2161,33859.00000002608
2162,27204.000000102344
2163,15305.942506704863
2164,24456.53556347184
2165,15693.173145073317
2166,30239.911098524888
2167,8198.758019066694
2168,9825.476414141676
2169,5446.298222449897
2170,10666.077937301632
2171,18169.00000011239
2172,4560.954753124341
2173,3872.3134558844463
2174,2135.838578788728
2175,9125.187644146326
2176,12781.46051962544
2177,24647.174639810342
2178,17114.845276896987
2179,21071.999999869375
2180,16424.000000298252
2181,11317.882260995855
2182,20579.00000059208
2183,20578.999999654938
2184,14625.660856754044
2185,13549.651279763324
2186,24288.716827526583
2187,17866.85645114953
2188,21951.67034716241
2189,20579.000000922093
2190,24974.0000004018
2191,21147.644256786058
2192,23643.8774730949
2193,21352.213802451806
2194,24973.999999278807
2195,20331.999999491047
2196,14982.999999886468
2197,14982.999999660295
2198,7222.483687689253
2199,16185.555759724364
2200,31489.056622840213
2201,44526.00000012514
2202,41855.167015278894
2203,26681.00000009553
2204,10384.948582336247
2205,15591.999999967635
2206,10535.222518515215
2207,18589.12983248948
2208,6652.674514345737
2209,14186.701860228668
2210,16432.149784882084
2211,20103.420713755044
2212,6189.930305454777
2213,6560.402205990208
2214,29390.781066182462
2215,10925.000000082347
2216,11531.401057685875
2217,9806.122896550862
2218,14751.7513354926
2219,16770.000000067535
2220,16770.000000029
2221,16931.963335519984
2222,22118.45631028291
2223,16442.99999958039
2224,10496.000000047656
2225,17450.999999951495
2226,23703.999999845357
2227,23703.999999600983
2228,1242.0457249377955
2229,3105.54198274746
2230,1632.3797615175215
2231,6861.074331669547
2232,7194.999999795396
2233,1302.8284154809828
2234,6995.371596782981
2235,6996.000000101011
2236,12263.000000038548
2237,12262.999999696653
2238,12263.00000016787
2239,11610.000000012464
2240,9967.000000134909
2241,9966.999999792894
2242,8262.999999835489
2243,7966.105128525693
2244,13526.36022408933
2245,9304.815020546654
2246,15570.00000024384
2247,17620.22852711626
2248,15561.086001549704
2249,10610.858451417083
2250,17730.99999998305
2251,19099.00000018923
2252,19099.000000159896
2253,14803.035317492788
2254,9540.18519083767
2255,13770.999999871408
2256,11572.000000078371
2257,19099.00000029004
2258,7713.451038877399
2259,7654.59922645305
2260,8262.999999702468
2261,7724.639456341738
2262,7600.000500276763
2263,6996.000000034283
2264,8964.146910872436
2265,14999.18643431196
2266,20108.99999990995
2267,13391.59593042788
2268,15842.45239362229
2269,12588.50478071678
2270,9296.000000182927
2271,9296.000000098456
2272,6236.379052878042
2273,4329.518279452801
2274,6557.00000017755
2275,17457.69737832051
2276,14253.2165075323
2277,30620.639983625395
2278,11111.202265285125
2279,10221.334749549538
2280,24705.999999847816
2281,8543.322199997398
2282,16818.68169088291
2283,17248.49587017017
2284,19096.59445271067
2285,10975.805627006088
2286,10969.161163048468
2287,14673.0000000739
2288,16849.65466371944
2289,12453.20178884238
2290,10306.159751747315
2291,31439.32160588249
2292,7122.00000000688
2293,7122.000000344126
2294,2450.99999980868
2295,13962.000000046855
2296,30721.449957264907
2297,34132.00000067319
2298,18203.923617593668
2299,5079.000000000001
2300,5079.0000000196005
2301,6067.85456763014
2302,5397.103577614646
2303,5079.0
2304,53098.86571024095
2305,62669.99144696441
2306,56822.0
2307,79759.99999276447
2308,79760.00000073297
2309,11416.968230342516
2310,8360.529255980737
2311,5201.817699841537
2312,6603.000000091582
2313,11501.99999998306
2314,19588.0
2315,26452.745555682057
2316,16599.00000051996
2318,6707.99999990671
2319,12650.99999975882
2320,20222.39287374531
2321,33859.00000015001
2322,20684.567462866347
2323,38983.99999878299
2324,34726.40960622071
2325,25291.999999195148
2326,23597.934015944833
2328,7912.999999921933
2329,8538.587984565289
2330,8951.842315843618
2331,9066.000000059461
2332,10986.000000221644
2333,22123.000000128766
2334,7295.999999907648
2335,22435.00000024729
2336,9430.56625057766
2337,13961.999999729236
2338,23337.909579768915
2339,36481.99999977688
2340,30282.51176026031
2341,25219.99999836696
2342,36482.00000103416
2343,36208.25683609911
2344,31463.34293264279
2345,32421.297530517808
2346,34642.9999972342
2347,36894.66428682169
2348,35779.26956411885
2349,15934.489695048824
2350,16786.00000158632
2351,27660.0000000858
2352,31992.68926441049
2353,66302.1022865969
2354,59425.23113585347
2355,59571.17284741932
2356,62456.00000198408
2357,62456.00000073441
2358,56198.99999551881
2359,41024.39848347018
2360,39984.49726386318
2361,56199.000000501655
2362,62456.000000475
2363,62455.99999942714
2364,62825.9999959698
2365,65425.4340665133
2366,59741.46739470428
2367,72968.99999816604
2368,16686.820556563835
2369,14155.000000008115
2370,16786.000000493714
2371,15610.026300816178
2372,18304.78730448419
2373,14224.449248320929
2374,13439.890641974627
2375,13403.000000389908
2376,40139.999999692496
2377,49635.66475762118
2378,51577.242397074144
2379,79760.0
2380,58925.644739980315
2381,46967.591339532555
2382,45210.000000388354
2383,48313.17050139236
2384,78985.00000105481
2385,27294.000000713324
2386,27293.999999571657
2387,39814.568520401146
2388,28100.27182823104
2389,25582.795696235244
2390,28195.871464474305
2391,15649.999999641264
2392,21928.337993075656
2393,5065.999999833137
2394,78063.98910000062
2395,41610.606798579225
2396,26931.36647533093
2397,9414.000000208163
2398,6999.728737507136
2399,9900.239228117514
2400,6960.0271099151605
2401,5908.999999868104
2402,12665.000000425855
2403,8905.194439727833
2404,8956.113082654594
2405,5545.000000241213
2406,13995.183276306292
2407,20256.331970981086
2408,1772.2543622441024
2409,4270.157618840636
2410,11441.00000007745
2411,10484.999999836264
2412,22434.999999665342
2413,31996.405314238407
2414,18595.366192827332
2415,8134.567992840422
2416,12701.509813758612
2417,11441.000000008415
2418,11030.851163172236
2419,14896.999999902591
2420,26816.466458559866
2421,12815.407417061906
2422,12250.413576589846
2423,11801.635221703824
2424,13370.224496591927
2425,42509.69303012482
2426,65036.81579243918
2427,68357.00538981371
2428,5370.537114854661
2429,10242.000000071068
2430,11183.045866077711
2431,4248.999999957508
2432,8584.138817651978
2433,11376.000000006685
2434,14008.32411907413
2435,23301.36421629261
2436,28017.999998604213
2437,31571.001157940827
2438,28017.999999223823
2439,28018.000000318887
2440,27810.88099752792
2441,22123.000000164517
2442,14167.02589854411
2443,41970.25564247547
2444,45745.364974845834
2445,33859.81867623978
2446,32915.85609907366
2447,26298.99999965308
2448,17814.907314941498
2449,25603.510478624303
2450,21321.922447163746
2451,25623.000000296095
2452,26128.71102359021
2453,25628.699573889586
2454,25543.675440713178
2455,33089.0000000573
2456,5333.868882708081
2457,1094.5894990753711
2458,22039.495338012894
2459,25285.547197371663
2460,26906.484062800904
2461,7122.000000196109
2462,7931.168997109967
2463,29480.60380821996
2464,9563.10935757711
2465,20017.51307192263
2466,58773.136590871705
2467,29901.000757572598
2468,20986.9682374502
2469,3803.9999999435777
2470,17429.99999976885
2471,18039.774414180298
2472,7124.069715156116
2473,12693.361664131195
2474,4721.99999999589
2475,21368.264378762982
2476,46673.433806821115
2477,52530.99999826218
2478,33713.999999967105
2479,11876.94915292756
2480,12662.000000323644
2481,8433.543850040505
2482,6789.706405385693
2483,12356.69233995854
2484,12567.9999997606
2485,12732.280843561117
2486,9285.69840892514
2487,10876.399716624785
2488,11041.000000635104
2489,11041.00000019498
2490,11040.999999952985
2491,3950.992048647179
2492,3317.953320010154
2493,24887.150148961056
2494,5450.710725011601
2495,7681.421216814338
2496,9671.000000071655
2497,10602.999999574233
2498,10602.999999945068
2499,9671.000000017564
2500,10605.600180356989
2501,12788.872616302013
2502,10827.229158100296
2503,7276.000000162061
2504,7276.0000001138305
2505,5296.173499920456
2506,7275.999999535128
2507,4303.980107949649
2508,12662.000000254018
2509,16720.999999571446
2510,16720.999999602496
2511,19108.01392359807
2512,2741.999999998088
2513,25393.29154236384
2514,22638.716867217114
2515,18588.66630150636
2516,20508.614418466103
2517,16679.846100351086
2518,14152.94486702768
2519,11520.703120855314
2520,31177.00364850204
2521,9183.85156112338
2522,13509.187040441488
2523,21193.426081806865
2524,24100.000000146807
2525,9664.838154531872
2526,31438.99999981714
2527,34283.455625095965
2528,26236.999999608524
2529,32277.35704848413
2530,21030.999999722888
2531,10537.300569791903
2532,14600.69256370287
2533,26236.99999964768
2534,8736.96958302689
2535,9264.00000001021
2536,24942.801210557776
2537,27288.99999966491
2538,10214.79718444122
2539,1611.9999999719792
2540,7526.000000033411
2541,2949.999999999672
2542,10712.999999539168
2543,10913.000000759568
2544,9142.286693905988
2545,9784.000000135955
2546,7675.000000033588
2547,8001.028304077731
2548,10159.93270602026
2549,20876.08431650819
2550,19140.610208748352
2551,18619.000000009342
2552,23704.777685762936
2553,10104.555965101876
2554,10986.000000545804
2555,31368.11153322247
2556,28827.08810829152
2557,14190.000000729591
2558,14965.99999995492
2559,10183.018775563296
2560,67091.39855048353
2561,41860.447421257915
2562,41673.7598248512
2563,21882.999997818348
2564,11272.739720670172
2565,12510.050315220717
2566,11115.652037373602
2567,10635.933752459006
2568,3931.590744603768
2569,2322.9999999811425
2570,11906.7090178272
2571,12404.740318926575
2572,19141.895538695568
2573,1726.6705221355048
2574,17234.06648434943
2575,20983.497920799928
2576,17074.0000002392
2577,19544.315172203096
2578,2322.8897298247966
2579,2310.394775816296
2580,2290.3758262935935
2581,1244.3050635691432
2582,343.4617769988656
2583,439.94578935280623
2584,2289.640726296612
2585,580.0000000028969
2586,353.04072803335856
2587,7615.416631490979
2588,6204.426007548791
2589,5830.99999970472
2590,5830.999999860669
2591,5831.000000019268
2592,3764.823398006045
2593,3820.3603712000904
2594,567.394065056592
2595,5830.999999976441
2596,7243.381359977333
2597,5831.000000180875
2598,5831.000000395717
2599,861.9172738715149
2600,5642.909552233007
2601,3606.9999999855886
2602,5378.003888661029
2603,5830.999999970581
2604,5831.000000039208
2605,753.8877535854177
2606,2683.9999999729994
2607,6960.43510192564
2608,10179.645998377408
2609,19196.261303101728
2610,17167.65955372549
2611,7237.9999996073475
2612,7508.077048349806
2613,3185.92811788584
2614,454.0000000185325
2615,1548.0000001182743
2616,10825.668644001635
2617,12030.000000332127
2618,9533.330133968131
2619,6589.357440943086
2620,6720.574775909364
2621,6874.446720169012
2622,8343.100301064169
2623,8271.000000017037
2624,9428.58143499034
2625,6261.862587649416
2626,4845.288451387097
2627,7805.466487226573
2628,8060.222714762035
2629,10718.80321836952
2630,9313.865773639216
2631,3091.9767354625164
2632,3740.031691931381
2633,4850.999999930845
2634,9668.951212863507
2635,6895.999999817987
2636,7052.143649734441
2637,8165.999998870129
2638,6251.365176861191
2639,6896.000000108344
2640,8194.424478999461
2641,8615.958006149676
2642,7786.843321444698
2643,9088.999999090749
2644,5193.999999233747
2645,1927.7473693671311
2646,8589.25128862057
2647,1861.999999375283
2648,10042.0336771814
2649,12867.00000188338
2650,10187.999999257576
2651,22351.000000387143
2652,19800.389964931426
2653,11539.0
2654,11539.00000091282
2655,14785.427709239444
2656,15076.932255589893
2657,8617.013626294556
2658,14835.999992493647
2659,9072.773347848448
